event_time,user_host,thread_id,server_id,command_type,argument
"2021-05-06 14:09:49.625657","root[root] @ localhost [127.0.0.1]",11,1,Query,...
"2021-05-06 14:09:49.626199","root[root] @ localhost [127.0.0.1]",11,1,Query,...
"2021-05-06 14:10:56.892472","root[root] @ localhost [127.0.0.1]",12,1,Query,...
"2021-05-06 14:12:08.901723","root[root] @ localhost [127.0.0.1]",12,1,Query,...
"2021-05-06 14:12:21.248395","root[root] @ localhost [127.0.0.1]",12,1,Query,...
"2021-05-06 14:13:08.068453","root[root] @ localhost [127.0.0.1]",12,1,Query,...
"2021-05-06 14:14:21.934068","root[root] @ localhost [127.0.0.1]",12,1,Query,...
"2021-05-06 14:15:49.299338","root[root] @ localhost [127.0.0.1]",12,1,Query,...
"2021-05-06 14:18:29.374585","root[root] @ localhost [127.0.0.1]",12,1,Query,...
"2021-05-06 14:18:29.375399","root[root] @ localhost [127.0.0.1]",12,1,Query,...
"2021-05-06 14:18:29.375979","root[root] @ localhost [127.0.0.1]",12,1,Query,...
"2021-05-06 14:18:29.417153","root[root] @ localhost [127.0.0.1]",12,1,Query,...
"2021-05-06 14:18:29.418258","root[root] @ localhost [127.0.0.1]",12,1,Query,...
"2021-05-06 14:18:29.418489","root[root] @ localhost [127.0.0.1]",12,1,Query,...
"2021-05-06 14:18:29.418951","root[root] @ localhost [127.0.0.1]",12,1,Query,...
"2021-05-06 14:18:29.422980","root[root] @ localhost [127.0.0.1]",12,1,Query,...
"2021-05-06 14:18:29.427365","root[root] @ localhost [127.0.0.1]",12,1,Query,...
"2021-05-06 14:18:29.432217","root[root] @ localhost [127.0.0.1]",12,1,Query,...
"2021-05-06 14:18:29.437586","root[root] @ localhost [127.0.0.1]",12,1,Query,...
"2021-05-06 14:18:29.441179","root[root] @ localhost [127.0.0.1]",12,1,Query,...
"2021-05-06 14:18:29.447244","root[root] @ localhost [127.0.0.1]",12,1,Query,...
"2021-05-06 14:18:29.452607","root[root] @ localhost [127.0.0.1]",12,1,Query,...
"2021-05-06 14:18:29.457741","root[root] @ localhost [127.0.0.1]",12,1,Query,...
"2021-05-06 14:18:29.462490","root[root] @ localhost [127.0.0.1]",12,1,Query,...
"2021-05-06 14:18:29.466369","root[root] @ localhost [127.0.0.1]",12,1,Query,...
"2021-05-06 14:18:29.467253","root[root] @ localhost [127.0.0.1]",12,1,Query,...
"2021-05-06 14:18:29.467845","root[root] @ localhost [127.0.0.1]",12,1,Query,...
"2021-05-06 14:18:29.468353","root[root] @ localhost [127.0.0.1]",12,1,Query,...
"2021-05-06 14:18:29.468785","root[root] @ localhost [127.0.0.1]",12,1,Query,...
"2021-05-06 14:18:29.469250","root[root] @ localhost [127.0.0.1]",12,1,Query,...
"2021-05-06 14:18:29.469719","root[root] @ localhost [127.0.0.1]",12,1,Query,...
"2021-05-06 14:18:29.470147","root[root] @ localhost [127.0.0.1]",12,1,Query,...
"2021-05-06 14:18:29.470601","root[root] @ localhost [127.0.0.1]",12,1,Query,...
"2021-05-06 14:18:29.471054","root[root] @ localhost [127.0.0.1]",12,1,Query,...
"2021-05-06 14:18:29.471532","root[root] @ localhost [127.0.0.1]",12,1,Query,...
"2021-05-06 14:18:29.472003","root[root] @ localhost [127.0.0.1]",12,1,Query,...
"2021-05-06 14:18:29.472451","root[root] @ localhost [127.0.0.1]",12,1,Query,...
"2021-05-06 14:18:29.472852","root[root] @ localhost [127.0.0.1]",12,1,Query,...
"2021-05-06 14:18:29.473240","root[root] @ localhost [127.0.0.1]",12,1,Query,...
"2021-05-06 14:18:29.473647","root[root] @ localhost [127.0.0.1]",12,1,Query,...
"2021-05-06 14:18:29.474125","root[root] @ localhost [127.0.0.1]",12,1,Query,...
"2021-05-06 14:18:29.474628","root[root] @ localhost [127.0.0.1]",12,1,Query,...
"2021-05-06 14:18:29.475055","root[root] @ localhost [127.0.0.1]",12,1,Query,...
"2021-05-06 14:18:29.475694","root[root] @ localhost [127.0.0.1]",12,1,Query,...
"2021-05-06 14:18:29.476284","root[root] @ localhost [127.0.0.1]",12,1,Query,...
"2021-05-06 14:18:29.477083","root[root] @ localhost [127.0.0.1]",12,1,Query,...
"2021-05-06 14:18:29.477501","root[root] @ localhost [127.0.0.1]",12,1,Query,...
"2021-05-06 14:18:29.477973","root[root] @ localhost [127.0.0.1]",12,1,Query,...
"2021-05-06 14:18:29.478342","root[root] @ localhost [127.0.0.1]",12,1,Query,...
"2021-05-06 14:18:29.479059","root[root] @ localhost [127.0.0.1]",12,1,Query,...
"2021-05-06 14:18:29.479847","root[root] @ localhost [127.0.0.1]",12,1,Query,...
"2021-05-06 14:18:29.480288","root[root] @ localhost [127.0.0.1]",12,1,Query,...
"2021-05-06 14:18:29.480762","root[root] @ localhost [127.0.0.1]",12,1,Query,...
"2021-05-06 14:18:29.481179","root[root] @ localhost [127.0.0.1]",12,1,Query,...
"2021-05-06 14:18:29.481577","root[root] @ localhost [127.0.0.1]",12,1,Query,...
"2021-05-06 14:18:29.482339","root[root] @ localhost [127.0.0.1]",12,1,Query,...
"2021-05-06 14:18:29.482743","root[root] @ localhost [127.0.0.1]",12,1,Query,...
"2021-05-06 14:18:29.483223","root[root] @ localhost [127.0.0.1]",12,1,Query,...
"2021-05-06 14:18:29.483727","root[root] @ localhost [127.0.0.1]",12,1,Query,...
"2021-05-06 14:18:29.484394","root[root] @ localhost [127.0.0.1]",12,1,Query,...
"2021-05-06 14:18:29.484836","root[root] @ localhost [127.0.0.1]",12,1,Query,...
"2021-05-06 14:18:29.485230","root[root] @ localhost [127.0.0.1]",12,1,Query,...
"2021-05-06 14:18:29.485707","root[root] @ localhost [127.0.0.1]",12,1,Query,...
"2021-05-06 14:18:29.486284","root[root] @ localhost [127.0.0.1]",12,1,Query,...
"2021-05-06 14:18:29.486693","root[root] @ localhost [127.0.0.1]",12,1,Query,...
"2021-05-06 14:18:29.487528","root[root] @ localhost [127.0.0.1]",12,1,Query,...
"2021-05-06 14:18:29.488051","root[root] @ localhost [127.0.0.1]",12,1,Query,...
"2021-05-06 14:18:29.488680","root[root] @ localhost [127.0.0.1]",12,1,Query,...
"2021-05-06 14:18:29.489149","root[root] @ localhost [127.0.0.1]",12,1,Query,...
"2021-05-06 14:18:29.489581","root[root] @ localhost [127.0.0.1]",12,1,Query,...
"2021-05-06 14:18:29.490321","root[root] @ localhost [127.0.0.1]",12,1,Query,...
"2021-05-06 14:18:29.491083","root[root] @ localhost [127.0.0.1]",12,1,Query,...
"2021-05-06 14:18:29.491502","root[root] @ localhost [127.0.0.1]",12,1,Query,...
"2021-05-06 14:18:29.491953","root[root] @ localhost [127.0.0.1]",12,1,Query,...
"2021-05-06 14:18:29.492465","root[root] @ localhost [127.0.0.1]",12,1,Query,...
"2021-05-06 14:18:29.493178","root[root] @ localhost [127.0.0.1]",12,1,Query,...
"2021-05-06 14:18:29.493613","root[root] @ localhost [127.0.0.1]",12,1,Query,...
"2021-05-06 14:18:29.493967","root[root] @ localhost [127.0.0.1]",12,1,Query,...
"2021-05-06 14:18:29.494536","root[root] @ localhost [127.0.0.1]",12,1,Query,...
"2021-05-06 14:18:29.495103","root[root] @ localhost [127.0.0.1]",12,1,Query,...
"2021-05-06 14:18:29.498369","root[root] @ localhost [127.0.0.1]",11,1,Query,...
"2021-05-06 14:18:31.853825","root[root] @ localhost [127.0.0.1]",11,1,Query,...
"2021-05-06 14:18:33.328359","root[root] @ localhost [127.0.0.1]",11,1,Query,...
"2021-05-06 14:18:33.330831","root[root] @ localhost [127.0.0.1]",11,1,Query,...
"2021-05-06 14:18:33.332720","root[root] @ localhost [127.0.0.1]",11,1,Query,...
"2021-05-06 14:18:33.334484","root[root] @ localhost [127.0.0.1]",12,1,Query,...
"2021-05-06 14:18:33.336849","root[root] @ localhost [127.0.0.1]",12,1,Query,...
"2021-05-06 14:18:33.338726","root[root] @ localhost [127.0.0.1]",12,1,Query,...
"2021-05-06 14:18:33.341219","root[root] @ localhost [127.0.0.1]",12,1,Query,...
"2021-05-06 14:18:33.343051","root[root] @ localhost [127.0.0.1]",12,1,Query,...
"2021-05-06 14:18:33.344688","root[root] @ localhost [127.0.0.1]",12,1,Query,...
"2021-05-06 14:18:33.345979","root[root] @ localhost [127.0.0.1]",12,1,Query,...
"2021-05-06 14:18:33.347483","root[root] @ localhost [127.0.0.1]",12,1,Query,...
"2021-05-06 14:18:33.349200","root[root] @ localhost [127.0.0.1]",12,1,Query,...
"2021-05-06 14:18:33.351506","root[root] @ localhost [127.0.0.1]",12,1,Query,...
"2021-05-06 14:18:36.294942","root[root] @ localhost [127.0.0.1]",11,1,Query,...
"2021-05-06 14:18:36.298970","root[root] @ localhost [127.0.0.1]",11,1,Query,...
"2021-05-06 14:18:49.258788","root[root] @ localhost [127.0.0.1]",12,1,Query,...
"2021-05-06 14:18:49.263419","root[root] @ localhost [127.0.0.1]",11,1,Query,...
"2021-05-06 14:18:49.264446","root[root] @ localhost [127.0.0.1]",11,1,Query,...
"2021-05-06 14:18:49.264953","root[root] @ localhost [127.0.0.1]",11,1,Query,...
"2021-05-06 14:20:21.858577","root[root] @ localhost [127.0.0.1]",12,1,Query,...
"2021-05-06 14:20:21.862709","root[root] @ localhost [127.0.0.1]",11,1,Query,...
"2021-05-06 14:20:21.863642","root[root] @ localhost [127.0.0.1]",11,1,Query,...
"2021-05-06 14:20:21.864133","root[root] @ localhost [127.0.0.1]",11,1,Query,...
"2021-05-06 14:20:57.660910","root[root] @ localhost [127.0.0.1]",12,1,Query,...
"2021-05-06 14:20:57.661747","root[root] @ localhost [127.0.0.1]",12,1,Query,...
"2021-05-06 14:20:57.662416","root[root] @ localhost [127.0.0.1]",12,1,Query,...
"2021-05-06 14:20:57.699080","root[root] @ localhost [127.0.0.1]",12,1,Query,...
"2021-05-06 14:20:57.699929","root[root] @ localhost [127.0.0.1]",12,1,Query,...
"2021-05-06 14:20:57.700112","root[root] @ localhost [127.0.0.1]",12,1,Query,...
"2021-05-06 14:20:57.700747","root[root] @ localhost [127.0.0.1]",12,1,Query,...
"2021-05-06 14:20:57.706294","root[root] @ localhost [127.0.0.1]",12,1,Query,...
"2021-05-06 14:20:57.711921","root[root] @ localhost [127.0.0.1]",12,1,Query,...
"2021-05-06 14:20:57.718118","root[root] @ localhost [127.0.0.1]",12,1,Query,...
"2021-05-06 14:20:57.724425","root[root] @ localhost [127.0.0.1]",12,1,Query,...
"2021-05-06 14:20:57.728120","root[root] @ localhost [127.0.0.1]",12,1,Query,...
"2021-05-06 14:20:57.734399","root[root] @ localhost [127.0.0.1]",12,1,Query,...
"2021-05-06 14:20:57.740347","root[root] @ localhost [127.0.0.1]",12,1,Query,...
"2021-05-06 14:20:57.745561","root[root] @ localhost [127.0.0.1]",12,1,Query,...
"2021-05-06 14:20:57.750657","root[root] @ localhost [127.0.0.1]",12,1,Query,...
"2021-05-06 14:20:57.754631","root[root] @ localhost [127.0.0.1]",12,1,Query,...
"2021-05-06 14:20:57.755516","root[root] @ localhost [127.0.0.1]",12,1,Query,...
"2021-05-06 14:20:57.756004","root[root] @ localhost [127.0.0.1]",12,1,Query,...
"2021-05-06 14:20:57.756421","root[root] @ localhost [127.0.0.1]",12,1,Query,...
"2021-05-06 14:20:57.756813","root[root] @ localhost [127.0.0.1]",12,1,Query,...
"2021-05-06 14:20:57.757254","root[root] @ localhost [127.0.0.1]",12,1,Query,...
"2021-05-06 14:20:57.757690","root[root] @ localhost [127.0.0.1]",12,1,Query,...
"2021-05-06 14:20:57.758153","root[root] @ localhost [127.0.0.1]",12,1,Query,...
"2021-05-06 14:20:57.758636","root[root] @ localhost [127.0.0.1]",12,1,Query,...
"2021-05-06 14:20:57.759100","root[root] @ localhost [127.0.0.1]",12,1,Query,...
"2021-05-06 14:20:57.759709","root[root] @ localhost [127.0.0.1]",12,1,Query,...
"2021-05-06 14:20:57.760190","root[root] @ localhost [127.0.0.1]",12,1,Query,...
"2021-05-06 14:20:57.760566","root[root] @ localhost [127.0.0.1]",12,1,Query,...
"2021-05-06 14:20:57.761128","root[root] @ localhost [127.0.0.1]",12,1,Query,...
"2021-05-06 14:20:57.761617","root[root] @ localhost [127.0.0.1]",12,1,Query,...
"2021-05-06 14:20:57.762014","root[root] @ localhost [127.0.0.1]",12,1,Query,...
"2021-05-06 14:20:57.762520","root[root] @ localhost [127.0.0.1]",12,1,Query,...
"2021-05-06 14:20:57.762984","root[root] @ localhost [127.0.0.1]",12,1,Query,...
"2021-05-06 14:20:57.763388","root[root] @ localhost [127.0.0.1]",12,1,Query,...
"2021-05-06 14:20:57.763900","root[root] @ localhost [127.0.0.1]",12,1,Query,...
"2021-05-06 14:20:57.764391","root[root] @ localhost [127.0.0.1]",12,1,Query,...
"2021-05-06 14:20:57.765074","root[root] @ localhost [127.0.0.1]",12,1,Query,...
"2021-05-06 14:20:57.765475","root[root] @ localhost [127.0.0.1]",12,1,Query,...
"2021-05-06 14:20:57.765842","root[root] @ localhost [127.0.0.1]",12,1,Query,...
"2021-05-06 14:20:57.766320","root[root] @ localhost [127.0.0.1]",12,1,Query,...
"2021-05-06 14:20:57.766930","root[root] @ localhost [127.0.0.1]",12,1,Query,...
"2021-05-06 14:20:57.767700","root[root] @ localhost [127.0.0.1]",12,1,Query,...
"2021-05-06 14:20:57.768202","root[root] @ localhost [127.0.0.1]",12,1,Query,...
"2021-05-06 14:20:57.768589","root[root] @ localhost [127.0.0.1]",12,1,Query,...
"2021-05-06 14:20:57.769191","root[root] @ localhost [127.0.0.1]",12,1,Query,...
"2021-05-06 14:20:57.769578","root[root] @ localhost [127.0.0.1]",12,1,Query,...
"2021-05-06 14:20:57.770233","root[root] @ localhost [127.0.0.1]",12,1,Query,...
"2021-05-06 14:20:57.770565","root[root] @ localhost [127.0.0.1]",12,1,Query,...
"2021-05-06 14:20:57.770943","root[root] @ localhost [127.0.0.1]",12,1,Query,...
"2021-05-06 14:20:57.771283","root[root] @ localhost [127.0.0.1]",12,1,Query,...
"2021-05-06 14:20:57.771651","root[root] @ localhost [127.0.0.1]",12,1,Query,...
"2021-05-06 14:20:57.772006","root[root] @ localhost [127.0.0.1]",12,1,Query,...
"2021-05-06 14:20:57.772382","root[root] @ localhost [127.0.0.1]",12,1,Query,...
"2021-05-06 14:20:57.772765","root[root] @ localhost [127.0.0.1]",12,1,Query,...
"2021-05-06 14:20:57.773132","root[root] @ localhost [127.0.0.1]",12,1,Query,...
"2021-05-06 14:20:57.773529","root[root] @ localhost [127.0.0.1]",12,1,Query,...
"2021-05-06 14:20:57.774189","root[root] @ localhost [127.0.0.1]",12,1,Query,...
"2021-05-06 14:20:57.774724","root[root] @ localhost [127.0.0.1]",12,1,Query,...
"2021-05-06 14:20:57.775099","root[root] @ localhost [127.0.0.1]",12,1,Query,...
"2021-05-06 14:20:57.775561","root[root] @ localhost [127.0.0.1]",12,1,Query,...
"2021-05-06 14:20:57.776085","root[root] @ localhost [127.0.0.1]",12,1,Query,...
"2021-05-06 14:20:57.777097","root[root] @ localhost [127.0.0.1]",12,1,Query,...
"2021-05-06 14:20:57.777908","root[root] @ localhost [127.0.0.1]",12,1,Query,...
"2021-05-06 14:20:57.778466","root[root] @ localhost [127.0.0.1]",12,1,Query,...
"2021-05-06 14:20:57.778809","root[root] @ localhost [127.0.0.1]",12,1,Query,...
"2021-05-06 14:20:57.779180","root[root] @ localhost [127.0.0.1]",12,1,Query,...
"2021-05-06 14:20:57.780019","root[root] @ localhost [127.0.0.1]",12,1,Query,...
"2021-05-06 14:20:57.780484","root[root] @ localhost [127.0.0.1]",12,1,Query,...
"2021-05-06 14:20:57.780929","root[root] @ localhost [127.0.0.1]",12,1,Query,...
"2021-05-06 14:20:57.781319","root[root] @ localhost [127.0.0.1]",12,1,Query,...
"2021-05-06 14:20:57.781944","root[root] @ localhost [127.0.0.1]",12,1,Query,...
"2021-05-06 14:20:57.785390","root[root] @ localhost [127.0.0.1]",11,1,Query,...
"2021-05-06 14:21:00.410848","root[root] @ localhost [127.0.0.1]",11,1,Query,...
"2021-05-06 14:21:08.541287","root[root] @ localhost [127.0.0.1]",12,1,Query,...
"2021-05-06 14:21:08.545018","root[root] @ localhost [127.0.0.1]",11,1,Query,...
"2021-05-06 14:21:08.545923","root[root] @ localhost [127.0.0.1]",11,1,Query,...
"2021-05-06 14:21:08.546419","root[root] @ localhost [127.0.0.1]",11,1,Query,...
"2021-05-06 14:21:36.314708","root[root] @ localhost [127.0.0.1]",12,1,Query,...
"2021-05-06 14:21:36.319773","root[root] @ localhost [127.0.0.1]",11,1,Query,...
"2021-05-06 14:21:36.321103","root[root] @ localhost [127.0.0.1]",11,1,Query,...
"2021-05-06 14:21:36.321594","root[root] @ localhost [127.0.0.1]",11,1,Query,...
"2021-05-06 14:22:53.488935","root[root] @ localhost [127.0.0.1]",11,1,Query,...
"2021-05-06 14:22:53.491118","root[root] @ localhost [127.0.0.1]",11,1,Query,...
"2021-05-06 14:22:53.492590","root[root] @ localhost [127.0.0.1]",11,1,Query,...
"2021-05-06 14:22:53.494320","root[root] @ localhost [127.0.0.1]",12,1,Query,...
"2021-05-06 14:22:53.496011","root[root] @ localhost [127.0.0.1]",12,1,Query,...
"2021-05-06 14:22:53.497588","root[root] @ localhost [127.0.0.1]",12,1,Query,...
"2021-05-06 14:22:53.500030","root[root] @ localhost [127.0.0.1]",12,1,Query,...
"2021-05-06 14:22:53.501896","root[root] @ localhost [127.0.0.1]",12,1,Query,...
"2021-05-06 14:22:53.504311","root[root] @ localhost [127.0.0.1]",12,1,Query,...
"2021-05-06 14:22:53.506749","root[root] @ localhost [127.0.0.1]",12,1,Query,...
"2021-05-06 14:22:53.510405","root[root] @ localhost [127.0.0.1]",12,1,Query,...
"2021-05-06 14:22:53.512533","root[root] @ localhost [127.0.0.1]",12,1,Query,...
"2021-05-06 14:22:53.514299","root[root] @ localhost [127.0.0.1]",12,1,Query,...
"2021-05-06 14:23:01.115038","root[root] @ localhost [127.0.0.1]",11,1,Query,...
"2021-05-06 14:23:01.118893","root[root] @ localhost [127.0.0.1]",11,1,Query,...
"2021-05-06 14:23:29.015608","root[root] @ localhost [127.0.0.1]",12,1,Query,...
"2021-05-06 14:23:29.019500","root[root] @ localhost [127.0.0.1]",11,1,Query,...
"2021-05-06 14:23:29.020486","root[root] @ localhost [127.0.0.1]",11,1,Query,...
"2021-05-06 14:23:29.021124","root[root] @ localhost [127.0.0.1]",11,1,Query,...
"2021-05-06 14:24:04.728504","[root] @ localhost [127.0.0.1]",15,1,Connect,...
"2021-05-06 14:24:04.729394","root[root] @ localhost [127.0.0.1]",15,1,Connect,...
"2021-05-06 14:24:09.153637","[root] @ localhost [127.0.0.1]",16,1,Connect,...
"2021-05-06 14:24:09.154439","root[root] @ localhost [127.0.0.1]",16,1,Query,...
"2021-05-06 14:24:09.154792","root[root] @ localhost [127.0.0.1]",16,1,Query,...
"2021-05-06 14:24:09.158197","root[root] @ localhost [127.0.0.1]",16,1,Query,...
"2021-05-06 14:24:09.158928","root[root] @ localhost [127.0.0.1]",16,1,Query,...
"2021-05-06 14:24:09.159238","root[root] @ localhost [127.0.0.1]",16,1,Query,...
"2021-05-06 14:24:09.159533","root[root] @ localhost [127.0.0.1]",16,1,Query,...
"2021-05-06 14:24:09.161071","root[root] @ localhost [127.0.0.1]",16,1,Query,...
"2021-05-06 14:24:09.162292","root[root] @ localhost [127.0.0.1]",16,1,Quit,
"2021-05-06 14:24:09.547868","[root] @ localhost [127.0.0.1]",17,1,Connect,...
"2021-05-06 14:24:09.548861","root[root] @ localhost [127.0.0.1]",17,1,Query,...
"2021-05-06 14:24:09.549335","root[root] @ localhost [127.0.0.1]",17,1,Query,...
"2021-05-06 14:24:09.555025","root[root] @ localhost [127.0.0.1]",17,1,Query,...
"2021-05-06 14:24:09.555609","root[root] @ localhost [127.0.0.1]",17,1,Query,...
"2021-05-06 14:24:09.555976","root[root] @ localhost [127.0.0.1]",17,1,Query,...
"2021-05-06 14:24:09.556235","root[root] @ localhost [127.0.0.1]",17,1,Query,...
"2021-05-06 14:24:09.557078","root[root] @ localhost [127.0.0.1]",17,1,Query,...
"2021-05-06 14:24:09.558487","root[root] @ localhost [127.0.0.1]",17,1,Query,...
"2021-05-06 14:24:09.560823","root[root] @ localhost [127.0.0.1]",17,1,Query,...
"2021-05-06 14:24:09.562701","root[root] @ localhost [127.0.0.1]",17,1,Query,...
"2021-05-06 14:24:09.563005","root[root] @ localhost [127.0.0.1]",17,1,Query,...
"2021-05-06 14:24:09.563371","root[root] @ localhost [127.0.0.1]",17,1,Query,...
"2021-05-06 14:24:09.563699","root[root] @ localhost [127.0.0.1]",17,1,Query,...
"2021-05-06 14:24:09.564058","root[root] @ localhost [127.0.0.1]",17,1,Query,...
"2021-05-06 14:24:09.565419","root[root] @ localhost [127.0.0.1]",17,1,Quit,
"2021-05-06 14:24:17.998499","[root] @ localhost [127.0.0.1]",18,1,Connect,...
"2021-05-06 14:24:17.999287","root[root] @ localhost [127.0.0.1]",18,1,Query,...
"2021-05-06 14:24:17.999601","root[root] @ localhost [127.0.0.1]",18,1,Query,...
"2021-05-06 14:24:18.002417","root[root] @ localhost [127.0.0.1]",18,1,Query,...
"2021-05-06 14:24:18.002833","root[root] @ localhost [127.0.0.1]",18,1,Query,...
"2021-05-06 14:24:18.003167","root[root] @ localhost [127.0.0.1]",18,1,Query,...
"2021-05-06 14:24:18.003401","root[root] @ localhost [127.0.0.1]",18,1,Query,...
"2021-05-06 14:24:18.004506","root[root] @ localhost [127.0.0.1]",18,1,Query,...
"2021-05-06 14:24:18.005324","root[root] @ localhost [127.0.0.1]",18,1,Query,...
"2021-05-06 14:24:18.007458","root[root] @ localhost [127.0.0.1]",18,1,Query,...
"2021-05-06 14:24:18.009236","root[root] @ localhost [127.0.0.1]",18,1,Query,...
"2021-05-06 14:24:18.009815","root[root] @ localhost [127.0.0.1]",18,1,Query,...
"2021-05-06 14:24:18.011057","root[root] @ localhost [127.0.0.1]",18,1,Query,...
"2021-05-06 14:24:18.011564","root[root] @ localhost [127.0.0.1]",18,1,Query,...
"2021-05-06 14:24:18.011941","root[root] @ localhost [127.0.0.1]",18,1,Query,...
"2021-05-06 14:24:18.012333","root[root] @ localhost [127.0.0.1]",18,1,Query,...
"2021-05-06 14:24:18.012800","root[root] @ localhost [127.0.0.1]",18,1,Query,...
"2021-05-06 14:24:18.013244","root[root] @ localhost [127.0.0.1]",18,1,Query,...
"2021-05-06 14:24:18.013797","root[root] @ localhost [127.0.0.1]",18,1,Query,...
"2021-05-06 14:24:18.015075","root[root] @ localhost [127.0.0.1]",18,1,Quit,
"2021-05-06 14:24:18.023711","[root] @ localhost [127.0.0.1]",19,1,Connect,...
"2021-05-06 14:24:18.025035","root[root] @ localhost [127.0.0.1]",19,1,Query,...
"2021-05-06 14:24:18.025557","root[root] @ localhost [127.0.0.1]",19,1,Query,...
"2021-05-06 14:24:18.028526","root[root] @ localhost [127.0.0.1]",19,1,Query,...
"2021-05-06 14:24:18.029076","root[root] @ localhost [127.0.0.1]",19,1,Query,...
"2021-05-06 14:24:18.029365","root[root] @ localhost [127.0.0.1]",19,1,Query,...
"2021-05-06 14:24:18.029632","root[root] @ localhost [127.0.0.1]",19,1,Query,...
"2021-05-06 14:24:18.030837","root[root] @ localhost [127.0.0.1]",19,1,Query,...
"2021-05-06 14:24:18.031347","root[root] @ localhost [127.0.0.1]",19,1,Query,...
"2021-05-06 14:24:18.036024","root[root] @ localhost [127.0.0.1]",19,1,Quit,
"2021-05-06 14:24:18.043600","[root] @ localhost [127.0.0.1]",20,1,Connect,...
"2021-05-06 14:24:18.044413","root[root] @ localhost [127.0.0.1]",20,1,Query,...
"2021-05-06 14:24:18.044814","root[root] @ localhost [127.0.0.1]",20,1,Query,...
"2021-05-06 14:24:18.049015","root[root] @ localhost [127.0.0.1]",20,1,Query,...
"2021-05-06 14:24:18.049692","root[root] @ localhost [127.0.0.1]",20,1,Query,...
"2021-05-06 14:24:18.049966","root[root] @ localhost [127.0.0.1]",20,1,Query,...
"2021-05-06 14:24:18.050218","root[root] @ localhost [127.0.0.1]",20,1,Query,...
"2021-05-06 14:24:18.051251","root[root] @ localhost [127.0.0.1]",20,1,Query,...
"2021-05-06 14:24:18.051742","root[root] @ localhost [127.0.0.1]",20,1,Query,...
"2021-05-06 14:24:18.054054","root[root] @ localhost [127.0.0.1]",20,1,Quit,
"2021-05-06 14:24:18.061454","[root] @ localhost [127.0.0.1]",21,1,Connect,...
"2021-05-06 14:24:18.062310","root[root] @ localhost [127.0.0.1]",21,1,Query,...
"2021-05-06 14:24:18.062681","root[root] @ localhost [127.0.0.1]",21,1,Query,...
"2021-05-06 14:24:18.067386","root[root] @ localhost [127.0.0.1]",21,1,Query,...
"2021-05-06 14:24:18.067863","root[root] @ localhost [127.0.0.1]",21,1,Query,...
"2021-05-06 14:24:18.068183","root[root] @ localhost [127.0.0.1]",21,1,Query,...
"2021-05-06 14:24:18.068508","root[root] @ localhost [127.0.0.1]",21,1,Query,...
"2021-05-06 14:24:18.069867","root[root] @ localhost [127.0.0.1]",21,1,Query,...
"2021-05-06 14:24:18.070199","root[root] @ localhost [127.0.0.1]",21,1,Query,...
"2021-05-06 14:24:18.074292","root[root] @ localhost [127.0.0.1]",21,1,Query,...
"2021-05-06 14:24:18.075568","root[root] @ localhost [127.0.0.1]",21,1,Quit,
"2021-05-06 15:12:45.395900","root[root] @ localhost [127.0.0.1]",12,1,Query,...
"2021-05-06 15:12:45.399311","root[root] @ localhost [127.0.0.1]",12,1,Query,...
"2021-05-06 15:12:45.400046","root[root] @ localhost [127.0.0.1]",12,1,Query,...
"2021-05-06 15:12:45.400908","root[root] @ localhost [127.0.0.1]",12,1,Query,...
"2021-05-06 15:12:45.402261","root[root] @ localhost [127.0.0.1]",12,1,Query,...
"2021-05-06 15:12:45.403343","root[root] @ localhost [127.0.0.1]",12,1,Query,...
"2021-05-06 15:12:45.409209","root[root] @ localhost [127.0.0.1]",12,1,Query,...
"2021-05-06 15:12:45.411074","root[root] @ localhost [127.0.0.1]",12,1,Query,...
"2021-05-06 15:12:45.411634","root[root] @ localhost [127.0.0.1]",12,1,Query,...
"2021-05-06 15:12:45.412802","root[root] @ localhost [127.0.0.1]",12,1,Query,...
"2021-05-06 15:12:45.413466","root[root] @ localhost [127.0.0.1]",12,1,Query,...
"2021-05-06 15:12:45.413976","root[root] @ localhost [127.0.0.1]",12,1,Query,...
"2021-05-06 15:12:45.415244","root[root] @ localhost [127.0.0.1]",12,1,Query,...
"2021-05-06 15:12:45.415932","root[root] @ localhost [127.0.0.1]",12,1,Query,...
"2021-05-06 15:12:45.416431","root[root] @ localhost [127.0.0.1]",12,1,Query,...
"2021-05-06 15:12:45.417441","root[root] @ localhost [127.0.0.1]",12,1,Query,...
"2021-05-06 15:12:45.419072","root[root] @ localhost [127.0.0.1]",12,1,Query,...
"2021-05-06 15:12:45.419619","root[root] @ localhost [127.0.0.1]",12,1,Query,...
"2021-05-06 15:12:45.420777","root[root] @ localhost [127.0.0.1]",12,1,Query,...
"2021-05-06 15:12:45.421660","root[root] @ localhost [127.0.0.1]",12,1,Query,...
"2021-05-06 15:12:45.422239","root[root] @ localhost [127.0.0.1]",12,1,Query,...
"2021-05-06 15:12:45.423692","root[root] @ localhost [127.0.0.1]",12,1,Query,...
"2021-05-06 15:12:45.424228","root[root] @ localhost [127.0.0.1]",12,1,Query,...
"2021-05-06 15:12:45.424693","root[root] @ localhost [127.0.0.1]",12,1,Query,...
"2021-05-06 15:12:45.425186","root[root] @ localhost [127.0.0.1]",12,1,Query,...
"2021-05-06 15:12:45.425698","root[root] @ localhost [127.0.0.1]",12,1,Query,...
